"Name","Pos","Coach","MP.nba","EXP","Age","SOS","X2PA.nba","X3PA.nba","FTA.nba","TRB.nba","AST.nba","STL.nba","BLK.nba","TOV.nba","PF.nba","PTS.nba","X2PER.nba","X3PER.nba","FTR.nba","ATO.nba","X2PA","X3PA","FTA","TRB","AST","STL","BLK","TOV","PF","PTS","X2PER","X3PER","FTR","ATO"
"Chris Quinn",1,"Mike Brey",2710,4,22.2602739726027,6.68,-1.33672303165662,1.34864150565054,-0.663496629020623,-1.21129209670325,1.10002087009358,-0.0965450056907826,-0.934997684826871,-1.15514369119121,-0.923522422316175,-0.172013946650974,-0.727597959647686,1.22955825359143,-0.545827750842065,3.16346165022142,-1.02434267714257,0.801186477864929,-1.26694107625719,-1.32269356960398,1.72719692249958,-0.0738833134318882,-0.906725130802807,-0.508547747122897,-1.11475559241205,-0.540064524759601,-0.942938421184853,0.927832702783517,-1.08312414441344,2.42775161252307
"Chris Richard",4.5,"Billy Donovan",780,4,22.0164383561644,7.34,-1.52229219191226,-1.03314639577865,-1.23855524603154,1.06350075111545,-0.882786303748506,-0.783723889132019,-0.0221330507953196,-0.68704716371556,1.75623830375459,-2.08484611350439,0.478852398502618,NA,0.0762309076833753,-0.895204609342889,-0.959110141044338,-1.20622561530281,-0.834968593509358,-0.0150972870060415,-1.1713141545538,-1.30534153900667,-0.424757871329117,-0.605385809499217,2.29572708489556,-1.51137545435923,2.85856502606,NA,1.00206510169129,-1.21254244667792
"Chris Robinson",2,"Matt Kilcullen",1095,4,21.7479452054795,0.92,-1.04837916691042,1.55515740076069,-1.50338617991714,-0.875581800960428,0.29068917808089,0.8616347575513,-0.453186823176695,-8.33411296803871e-05,0.442681565904223,-0.488661295026215,-1.47624635607125,0.809723514058636,-1.47220874377849,0.409334588326091,0.0411220791285931,0.317472720475111,-0.546986938344137,-0.352541488966801,-0.265529442974618,1.97854706252608,-0.371205953609819,-0.218033559993936,0.868083173464472,-0.293121068081728,-0.191578784092173,-1.05004926870767,-0.716215468046911,-0.213071176846398
"Chris Singleton",3.33333333333333,"Leonard Hamilton",2605,3,21.1095890410959,6.45,-1.25815522253734,0.244354845289581,-1.11993917746879,0.140518506558696,-0.821891074249697,1.02672677932168,0.046120661239913,-1.25616616911345,0.483636189674845,-1.41116337956018,-1.07580893879995,-0.230395358824903,-0.687560424896724,-0.512883530120902,-0.524226567056107,0.390029784083584,-0.0790167487006554,0.343437177577266,-0.809000269922128,1.56806098733449,0.539176647618261,-0.121195497617615,1.4232780279099,-0.556527421871459,-1.05760760912061,-0.0281817591170412,-0.00452326162741216,-0.871671115492542
"Chris Smith",1.66666666666667,"Jim Calhoun",3956,4,21.6246575342466,7.1,-0.742972517162517,-0.288984782857642,-0.390450870906742,-1.33059694634571,1.47517422899068,-0.223992479260019,-0.339267468582757,-0.321177465475989,-0.553798988288208,-0.83134996928809,-0.150350015933266,NA,0.108594661799791,2.32130257226146,-0.198063886564934,1.1397861080378,0.244962613360217,-1.42814488271672,0.386635549362393,-0.484369388623482,-0.531861706767715,-0.121195497617615,-1.35269624431723,0.53002378751118,-2.00132017565552,0.944197081824025,-0.315297086853254,0.492931820170908
"Chris Webber",4.33333333333333,"Steve Fisher",12397,2,19.8356164383562,11.89,1.89015709204364,-0.17324307933957,0.561365944188419,1.28912795257365,0.595407797510644,0.620147311785945,1.40119633952678,1.00631963064983,-0.392854831140955,1.83987833945058,1.38172418988639,-0.287962142084527,-0.373176661508241,0.188751603178217,0.432517295718001,-0.287169476262161,-0.0790167487006554,1.16595741985662,-0.0843725006587818,0.02873820536601,1.34245541340774,0.65350900139295,0.312888319019047,0.62880117018233,2.64363196333968,-0.382771035700814,-0.227481000112621,-0.329138069556043
"Chris Whitney",1,"Cliff Ellis",1970,2,21.2383561643836,7.55,-1.45997810003794,1.34299023512329,-0.109500065073695,-1.09408600514938,1.49191007971737,0.754018649129805,-0.89350884760754,0.711958320007165,0.303230552236528,-0.133069574289961,-0.312558247612504,0.3856911762239,0.0789699836474424,1.28226085395998,-2.13329579081256,1.21234317164627,-1.4109319038398,-1.25942278173634,1.65473414557325,1.15757491214289,-0.906725130802807,0.847185126145591,-0.242306535426379,-1.11626592367464,-0.614438731310984,0.735367149793348,-0.845515604149297,1.21658489211365
"Chris Wilcox",4.42857142857143,"Gary Williams",8678,2,19.3260273972603,9.38,0.843445108326086,-1.00786161045831,0.744227659018425,0.985734397285658,-0.797131613628207,-0.681129876217945,-0.102672795396331,-0.292005670609947,0.160974755487667,0.69384206150335,1.4214858640151,NA,0.535513165086382,-0.898449581861438,1.01961012060211,-1.18203992743332,-0.0430190418050023,0.786332692650763,-0.482917773753622,-0.586990907421381,0.753384318495457,-1.08957612138082,1.10602382536965,-0.507138730535884,-0.380682322291928,NA,-0.0587820931003068,-0.0859906373832826
"Christian Laettner",4.33333333333333,"Mike Krzyzewski",8021,4,22.372602739726,10.3,1.13338116637723,-0.793782605560945,2.39791547281704,0.940866217484064,0.295776495698549,0.331578225209184,0.546743649032447,1.84217840485455,-0.0181483081508816,1.41666107513808,0.438690737326303,NA,1.60783726013269,-0.386582096401066,0.106354615226828,-0.117869661175725,0.7129328030037,0.259076127087076,-0.482917773753622,1.26019643094079,-0.156998282732623,1.04086125089823,-0.162992984791317,1.04037359797878,0.935978748522778,3.13247821240745,0.608017809909894,-0.793562529949516
"Chuck Hayes",4.25,"Tubby Smith",4682,4,21.5561643835616,8.1,-1.31980769138208,-1.00190314260908,-1.51748950712847,1.68385916642131,-0.707788431978782,1.11020903815614,-0.0438801262629791,-1.45304131544448,1.18983743960227,-1.84372884791375,1.36192304900301,NA,-0.654401680871256,-0.118778291682745,0.0193779004291816,-1.06111148808587,-0.87096630040501,0.765242430028215,-0.0119097237324471,1.36281794973869,0.110761305863871,-0.605385809499217,-0.00436588352119587,-1.19858040923393,-0.0239368505198678,NA,-0.284426598908252,0.289526632381598
"Chucky Atkins",1,"Bobby Paschal",1626,4,21.3808219178082,3.41,1.28981411176747,0.79986317897564,-0.393136858701783,-1.27685889453407,2.02900683407832,-0.045555704978819,-0.953406020259771,1.44023783475674,-0.642979831204813,1.26808461398345,-0.233357394845594,0.350667531557346,-1.01781924181033,1.28845232682093,-1.19829610673787,1.72024261690558,-0.402996110761528,-1.47032540796182,0.56779249167823,-0.381747869825584,-0.74606937764491,0.75034706376927,-1.11475559241205,0.151377153938442,-0.466344608826863,0.107923215733296,-0.603536874104174,0.254551984707418
"Clarence Weatherspoon",3,"M.K. Turk",11888,4,21.3123287671233,6.89,1.61260071328689,-0.965469325424555,1.04433413324716,0.768293685180525,-0.363591630664204,0.176347261174795,0.456857052768512,0.0629727703261566,-1.23407521054772,1.03139509179636,0.249773789974258,NA,0.319381063865281,-0.453277504588816,0.954377584503878,-0.529026354957069,0.460948854734132,0.912874268386047,-0.736537492995793,0.233981242961807,1.23535157796915,-0.314871622370256,-1.11475559241205,0.826355935524627,0.881238227110735,1.62938239888171,0.0518687465583836,-0.737278402131747
"Clifford Rozier",5,"Denny Crum",2984,3,21.1671232876712,7.35,-0.381760305208988,-0.965741485224906,-0.179682181569869,1.7726766707963,-0.868043873685245,-0.529817361204374,0.843689219337541,-0.380093684056704,1.06823045560786,-0.951426102668883,0.827882831430464,NA,0.474952950733537,-0.972449807311534,0.932633405804467,-1.18203992743332,0.820925923690657,1.52449188443992,-0.664074716069458,-0.792233945017178,1.07469582481125,1.42821350040351,0.233574768383986,0.332469022168882,1.63066816554829,NA,0.818017490182894,-1.01426285380638
"Cody Zeller",5,"Tom Crean",1416,2,20.2383561643836,8.38,0.325916378643507,-1.02023317973522,1.12623816113301,1.07137137523576,-0.26886784268746,-0.354948410993786,0.399008623161619,0.0138806047985098,0.352807197703798,-0.201020267679124,-0.566608089166717,NA,1.31333049891966,-0.312360421496972,0.845656691006821,-1.18203992743332,1.97285254435154,0.955054793631142,-0.700306104532626,-0.176504832229787,0.378520894460365,0.169318689511347,0.0749476671138646,0.694652758629762,0.692718574288654,NA,2.00871379617512,-0.819292416951924
"Cole Aldrich",4.8,"Bill Self",1033,3,21.1671232876712,8.25,-0.938032115970972,-1.03314639577865,-0.801257223845169,2.05684829817603,-0.938911967930378,-0.610238764170365,2.62481441851017,-0.277753737940868,1.1062465778857,-1.15481094224655,1.55580781529806,NA,0.193305654571756,-1.10036929317964,-0.132831350466699,-1.20622561530281,0.208964906464565,1.90411661164578,-0.953925823774797,-0.68961242621928,2.89546102726741,-1.18641418375714,0.63014252155929,-0.869322466996764,0.748811800165363,NA,1.31091381804392,-0.758287684865569
"Corey Benjamin",1.5,"Eddie Payne",2191,2,19.8493150684932,6.25,0.272725519312922,0.610928201092666,0.0942973031116862,-0.720290401765225,-0.263361864108489,-0.0103216560158276,0.0474579498197942,0.752726308964695,1.0250869844922,0.180816544212285,-0.64198750325988,-0.780154463830347,-0.333163124803076,-0.582970110565995,0.889145048405644,0.752815102125947,0.784928216795005,-0.310360963721706,0.0243216647307201,1.67068250613239,-0.210550200451922,1.23453737565087,1.50259157854496,1.87998135068355,2.00488256636271,-1.13718525789756,-0.274092422019397,-0.396127668215885
"Corey Brewer '07",2.66666666666667,"Billy Donovan",7389,3,20.8246575342466,7.34,0.048072287222613,0.263564890290303,-0.0382081315331221,-0.587955989189007,-0.203440922443386,1.56680754985293,-0.437815675217679,-0.321529911517901,-0.272441528263173,0.00249376192402956,-0.261407769973888,-0.587574023275894,-0.234367695387391,-0.0502510355770315,-0.589459103154342,0.365844096214093,-0.15101216249196,-0.457992802079538,0.531561103215062,1.56806098733449,-0.531861706767715,0.75034706376927,-0.321620086061439,-0.326046862305445,0.340198765932811,-0.442778451738067,-0.0133531897467608,0.220497722498348
"Corey Crowder",3,NA,357,4,21.7178082191781,NA,-0.192366539258607,0.708293024934453,-0.765495756751818,-0.651424259763485,-0.540233525700216,-0.839103477403669,-0.765971008218889,-1.05623025435746,-0.181685931391142,-0.308959805475424,-1.74663855342513,0.962604032035996,-0.890505747535997,-0.104460208542394,-3.41620233407784,-1.20622561530281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Corey Maggette",2.5,"Mike Krzyzewski",11414,1,19.1342465753425,10.14,0.597037784373944,0.21960978815996,3.07402853049098,0.024238740009925,-0.129318472391619,-0.590507765190055,-0.634606680412081,1.01647500769953,-0.388801915512357,1.84881636960133,0.333365190202876,-0.115597801019707,1.96232786787131,-0.527774966645531,-0.524226567056107,0.317472720475111,1.00091445816892,-0.0572778122511363,-0.0481411121956143,-0.0738833134318882,-0.371205953609819,1.62188962515616,2.45435418616569,0.381857713504457,1.43883616989743,-0.265825365998581,1.09024816814544,-0.549128603426635
"Corey Williams",1,"Eddie Sutton",288,4,21.6876712328767,10.76,0.894230293059092,-0.779186480257987,-0.442584927158839,-0.580036542587429,0.397307979126721,-0.969736780383164,-0.699013051430098,-0.884226744482435,-0.0891648075932076,-0.49073343429526,-1.58402569271596,NA,-0.609991470579629,1.3990761950708,-1.35050535763375,0.486772535561547,-0.7269754728224,-0.921978579775583,0.205478607046557,-1.10009850141087,-0.906725130802807,0.169318689511347,-0.321620086061439,-1.21504330634579,-1.11016432025783,-0.135121382213735,-0.134756674180423,0.145578345638394
"Corie Blount",4,"Bob Huggins",690,2,23.9890410958904,6.62,-0.115175959192922,-1.03314639577865,0.294380656315287,1.50691583076008,0.033008435453449,-0.414008825775706,1.34043264716171,0.780859488171256,0.762410625221563,-0.844564728436443,-0.38010902153967,NA,0.840433101658084,-0.283986943302178,0.628214904012705,-1.20622561530281,-1.33893649004849,1.06050610674388,0.0243216647307201,NA,NA,NA,NA,-0.902248261220481,0.379225058259892,NA,-1.08465133973651,NA
"Corliss Williamson",3,"Nolan Richardson",6794,3,21.0739726027397,10.45,1.8241546033993,-0.979319154337707,1.1502973943026,-0.139131453810873,-0.264525701935695,-0.537031322644946,-0.208375111519003,0.740220457899086,0.0757900795177074,1.27534470380314,0.689509323943635,NA,0.297308399031843,-0.580321136896052,1.10658683539976,-1.15785423956383,1.25289840643849,0.0692637634841485,-0.337992219900953,0.439224280557604,-0.264102118171221,-0.508547747122897,-0.083679434156257,0.431246404840031,0.457819674751932,NA,1.04596067254847,-0.177399446470786
"Cory Alexander",1,"Jeff Jones",4090,4,21.5260273972603,9.94,-1.19725024029588,1.64479571585339,-0.609008074639823,-1.04940364044541,1.72486340799931,1.64100580052664,-0.630742556400439,1.94963159917782,-0.150654267890057,0.00848190001049553,-0.363379957055843,0.55504333914026,-0.645515608848294,0.741190249337157,-0.480738209657284,0.704443726386965,-0.654980059031095,-1.02742989288832,1.61850275711008,0.336602761759706,-0.853173213083508,2.00924187466144,-0.876814940506864,-0.293121068081728,-0.272176759347681,-0.17979236401362,-0.726889778348199,0.619571107760887
"Cory Carr",2,"James Dickey",624,4,22.0712328767123,5.34,0.509156054624089,-0.154054380514823,-1.17302081154459,-1.26271418346357,0.49194529965057,0.0931940267662369,-0.485822500049066,0.690266922835144,-0.0445898532128261,-0.985257440619261,-1.91099993951826,-3.07865617186167,-1.24932968803819,0.238006551787411,-0.0458546356690532,1.30908592312424,-0.0790167487006554,-1.00633963026577,-0.337992219900953,-0.68961242621928,-0.74606937764491,-0.314871622370256,-0.797501389871803,0.661726964406045,-0.860943786800682,-0.474449032424397,-0.698576067240151,-0.25966737464954
"Cory Higgins",1.5,"Tad Boyle",455,4,21.5479452054795,5.61,1.05843176076911,-0.0284698069057051,0.998977588594192,-1.19449857198412,0.199921567748406,-1.23926566362462,-0.387602567448519,1.35117588011772,-0.23562537198589,-0.0442489028713044,-2.11058162263136,-2.45409777671385,0.214982702678783,-0.321388346377133,0.128098793926239,-0.021126909697761,0.13696949267326,-1.25942278173634,-0.193066666048284,-0.484369388623482,-0.585413624487014,-0.605385809499217,-0.4009336366965,-0.194343685410579,-1.27041392415476,-0.639265319669575,0.00571029185807788,0.0548283387785473
"Cory Joseph",1,"Rick Barnes",1590,1,19.3643835616438,7.96,-0.371428807608405,-0.182141093958472,-0.329728654561625,-0.754291198614919,0.876960368888014,0.275195858367762,-0.386568219759877,-0.737688610536002,-0.79984096705401,-0.360016633689129,0.423286161087485,-0.884261810531486,-0.119256020588058,2.00291200524145,-1.37224953633316,0.269101344736129,-1.98689521417024,-1.13288120600106,0.314172772436059,-0.381747869825584,-0.638965542206313,-1.4769283708861,-1.03544204177699,-1.75831891103711,-1.58177693562216,0.732667362587301,-1.49729951602885,1.52672192294625
"Courtney Alexander",1.25,"Jerry Tarkanian",4067,4,22.6794520547945,3.58,1.24061685336897,-0.489133908929374,0.136862192990408,-0.961469588027036,-0.439626012871824,-0.434187704848368,-0.824656302681982,-0.621156856560745,-0.408182067772645,0.555855860784877,-0.524169637060388,NA,-0.358885075183239,-0.223739362979467,1.10658683539976,1.06722904442933,-0.58298464523979,-1.00633963026577,0.169247218583389,-0.279126351027685,-0.853173213083508,-0.702223871875538,-0.876814940506864,1.13915098064993,-0.466344608826863,-0.585632985897677,-1.34402043351534,0.58941889642994
"Courtney Lee",2,"Darrin Horn",6037,4,22.2438356164384,0.24,-0.640957787592769,0.790215966044693,-0.929966978819277,-0.889277838613876,-0.516715290186649,0.420484983224717,-0.615747079699511,-1.42724460428263,-1.19426483196911,0.00450853748628536,0.228460813102395,0.925987358488146,-0.910038502361721,0.28177512574714,0.736935797509763,0.970486292951364,0.13696949267326,-0.542353852569728,-0.229298054511451,1.15757491214289,-0.210550200451922,-0.0243574352412945,0.0749476671138646,1.50133471711081,-0.237612848969189,0.570680130224441,-0.73247384814994,-0.247550392979801
"Craig Smith",4,"Al Skinner",4544,4,22.1397260273973,6.1,0.911856930733933,-0.968762191843832,1.08232136826805,0.831363615824076,-0.708945473312554,-0.544003050406952,-0.452605310265225,-0.121746528336407,0.833097276699478,1.01793352700263,1.8988211932871,NA,0.76824434512869,-0.831610471907115,0.671703261411528,-1.08529717595536,0.532944268525438,0.80742295527331,0.169247218583389,-0.279126351027685,-0.264102118171221,-0.218033559993936,0.392201869654108,0.00321107993171854,1.11385118746647,NA,0.692240418650411,0.295250981006063
"Curtis Borchardt",5,"Mike Montgomery",1117,3,21.2986301369863,9.03,-0.780963953478393,-1.01677655341742,-0.44727241888253,1.06572841919132,-0.412003202790775,-1.65785839177073,1.00896868132723,0.0814892276228357,1.99372663724477,-1.4542596434677,-0.639311035957717,NA,0.539891595548147,-0.521218699949035,0.106354615226828,-0.81925460939096,1.25289840643849,1.75648477328795,-0.37422360836412,-1.30534153900667,1.71731883744284,-0.895899996628179,0.392201869654108,0.101988462602868,1.15172080349964,NA,1.77341748963986,-0.0349092440696773
"Cuttino Mobley",1.66666666666667,"Jim Harrick",6954,4,22.3315068493151,6.43,0.255231606058342,0.786424905760234,0.960099586229386,-0.77146901306607,-0.0752855555014143,-0.133676127175595,-0.464370085851643,0.0356001422430802,-1.23461421769753,1.20164653362928,0.00770564944957212,0.486380910268233,0.283160040662864,-0.0773224463112642,-0.915621783645515,0.752815102125947,-0.510989231448485,-0.94306884239813,-0.0843725006587818,0.439224280557604,-0.478309789048416,-0.605385809499217,-0.083679434156257,-0.0626405085157139,-0.0864509902806395,0.895987823200062,-0.378231949017375,0.195647314940378
"D.J. Augustin",1,"Rick Barnes",8771,2,20.1397260273973,8.59,-0.95691812399238,1.31425279143957,0.0805839562378518,-1.31530548954533,1.53439654742246,-0.702504389992636,-0.965820260835032,-0.0671231541686773,-1.24870822525266,0.281808799731814,-0.671018513857767,0.737473276288428,-0.0178703165597833,2.07742103411085,-0.154575529166111,0.777000789995437,0.13696949267326,-1.47032540796182,1.69096553403642,-0.279126351027685,-0.960277048522106,0.0724806271350266,-1.43200979495229,0.316006125057024,-0.932347447576897,0.209172038487815,-0.253447308519549,1.80866467824861
"D.J. Strawberry",2,"Gary Williams",270,4,21.5452054794521,7.59,-0.169930841332982,0.659919707692422,-0.685153354808437,-0.918576506387325,0.591563531780937,0.987827456116983,0.0631431697570933,-1.12653200044969,0.722099362129739,-1.02520722309093,-2.12687758095402,-1.70462770253646,-0.818107167149345,2.12330336370401,-0.393761494859638,0.00305877817172974,-0.58298464523979,-0.900888317153035,0.459098326288728,1.15757491214289,-0.585413624487014,-0.702223871875538,-0.083679434156257,-0.688230598766324,-0.0263239427409499,-0.417441987189005,-0.353627784796833,0.975367201466067
"D.J. White",4.2,"Dan Dakich",2015,4,21.3342465753425,6.08,0.909933259568613,-1.00592290111241,-0.606465055334864,0.526497121238752,-0.777126707863135,-1.17460812143857,0.217190535916291,-1.64854682380555,-0.322392472125398,0.251484228023587,0.942496346820898,NA,-0.694695036112629,-0.0951989087333575,0.628214904012705,-1.15785423956383,0.676935096108048,1.31358925821445,-1.1713141545538,-0.894855463815077,0.539176647618261,-0.9927380590045,-0.00436588352119587,0.200765845274017,1.41269909581037,NA,0.936258611786421,-1.13857692384545
"Daequan Cook",2.14285714285714,"Thad Matta",5993,1,19.6767123287671,9.03,-1.67495388319768,2.72578241222146,-1.66488446300844,-0.732692091245535,-0.724347935423158,-1.03689048918626,-0.645888833230757,-1.74391490597339,-0.768038462050171,-0.128053049103499,-1.37562862850616,0.520665748227234,-1.6538792474176,0.147713997274844,-0.241552243963757,1.26071454738525,-1.33893649004849,0.301256652332171,-0.519149162216789,-0.0738833134318882,-0.531861706767715,0.0724806271350266,0.63014252155929,0.1678400510503,-1.06480715859146,0.764429565011392,-1.56361797293298,-0.599126452033588
"Dahntay Jones",2.33333333333333,"Mike Krzyzewski",1770,4,22.0109589041096,8.38,-0.309954851795564,-0.155047704825855,-0.0578246721396111,-0.822478990922505,-0.721911301081024,-0.0739022992729274,-0.14354326310723,-0.53860131692522,0.344949917609628,-0.585595267612047,-0.552513392070723,-0.249774029133304,0.108953663024848,-0.700745434708819,0.0411220791285931,0.29328703260562,0.316958027151523,-0.457992802079538,-1.09885137762747,-0.279126351027685,-0.478309789048416,-0.9927380590045,0.70945607219435,0.283080330833308,-0.521297773773801,0.623804975246669,0.0383278601282501,-1.03331829519923
"DaJuan Summers",3.25,"John Thompson",820,3,20.9342465753425,8.97,-0.410131160886915,0.728468237735397,-0.395398802327536,-0.969199304712543,-0.820974405568102,-0.877054399028064,-0.558749267930016,-0.885159884107469,0.541190278985946,-0.277485033519446,-1.22543613332732,0.67660000149548,-0.496920737797657,-0.711575956834771,-1.22004028543728,0.946300605081874,-0.00702133490934997,-0.68998569092756,-0.700306104532626,0.02873820536601,-0.210550200451922,0.944023188521911,0.70945607219435,-0.177880788298721,0.485270099016647,0.27461357819045,0.209528137977366,-0.970758921569876
"Dajuan Wagner",2,"John Calipari",2202,1,18.9041095890411,4.72,0.655140190875167,1.35006327466592,-0.0114363528590762,-1.45459883415789,0.170941154371624,-0.0990458433278817,-0.728275923435056,0.0315849608118389,-0.308638765536939,0.798120252582572,-1.34201949413114,-0.195241978234971,-0.716553133256606,0.236607586263187,0.997865941902701,1.11560042016831,0.604939682316742,-1.5968669836971,0.495329714751895,-0.279126351027685,-0.478309789048416,0.556670939016629,0.233574768383986,1.05683649509064,-1.28414515712588,-0.698782312285889,-0.571059127963185,0.268451683568263
"Dale Davis",4,"Cliff Ellis",8203,4,21.7698630136986,8.99,-0.280290464395753,-1.02645916650247,0.413930312006178,1.90789495158413,-0.896237133189881,-0.574506763540964,1.65474071246037,-0.993527392004059,0.0685782560064634,-0.412933610199764,1.80197580479427,NA,1.14012023655013,-0.795879027760248,0.889145048405644,-1.18203992743332,0.892921337481963,1.52449188443992,-0.881463046848462,-0.176504832229787,1.23535157796915,-0.605385809499217,0.63014252155929,-0.177880788298721,0.151462184970531,NA,0.925268169339997,-0.837025176913044
"Damian Lillard",1,"Randy Rahe",6103,4,21.4630136986301,-3.65,-0.124129095680749,2.13371668971772,0.644612110887877,-1.11544386595651,1.53847049356386,-0.822284085871799,-0.710309216357649,0.564784054103701,-1.30479823903944,1.84245362070769,0.0159365452583292,0.942270865963231,-0.214767381457457,1.45054601581615,-0.306784780061992,1.72024261690558,1.64887318229067,-0.77434674141775,0.857643599383568,0.233981242961807,-0.74606937764491,-0.508547747122897,-0.797501389871803,1.96229583624284,-0.405242838011737,0.516238140284306,0.503809679797952,1.33084590347303
