"Name","Tm","Season","EXP","MP","X2P","X2PA","X3P","X3PA","FT","FTA","TRB","AST","TOV","STL","BLK","PF","PTS","Height","Weight","Age","SOS","MOV","EWP","FG","FGA","EFG","TS","FTper","X3per","X2per","FTR","X3bias"
"Steve Novak","marquette",2003,1,604,-2.33246539976414,-2.52920888972687,3.16376765704869,2.04306703838598,-0.990968157517629,-1.50839402741546,-0.803677645191712,-0.894338745393327,-2.08814747657708,-1.39946211950108,-0.947067863491307,0.596070724468226,0.0419347958916627,0.580232700999145,0.0157246691489219,-0.739570892707618,0.325231009178537,0.393578166773216,-0.350074089466887,-0.546136531200409,-0.725548930651399,3.31953777747006,3.36605989719683,2.26082977797418,1.56649947565583,-1.16119756410313,-1.26162969170337,3.33194804976974
"Steve Scheffler","purdue",1990,4,996,1.14121636498584,0.155834395778745,-1.05360968415699,-1.13781008307926,1.78340546708391,1.37315693806157,-0.0169868673029412,-0.74421234663531,-0.517152852539744,-1.60233652607637,-0.729451471961111,-0.617917963407711,0.759036273119128,0.864618955394493,1.25075467296032,1.15341935939714,1.26856785602901,-0.0305528520818779,-0.166087820697863,0.593846330657341,-0.833365587756669,3.03743762986533,3.20330973323863,0.944784540578431,-1.49230817781296,2.92040374117603,2.27562911507472,-1.10164316845212
"Steve Smith","michigan-state",1990,3,1081,0.954459280859497,0.876211862621715,0.479982076281439,0.154421247515995,0.282514817709308,0.354071840514817,0.0729206501700613,1.43262043535593,1.57750664617671,-0.892276103062848,-0.457430982548367,-0.375120225832524,1.20150314204671,0.153653319406122,-0.565465920879971,0.0807871731107304,0.704866569496408,0.194365112462491,1.63416903359739,1.39605649270539,0.999517583032928,0.916284605109747,0.715089177836575,-0.0794167749806221,1.24564552599127,0.467951923392473,-0.327145971806974,0.142618849656551
"Steve Smith","michigan-state",1991,4,1134,1.10386494816057,1.44378198801315,1.11897864313078,0.949640527882306,0.964737840152309,0.635198763975991,-0.376616937194951,0.531862042807833,0.879286813271224,-1.39946211950108,-0.78385556984366,-0.617917963407711,2.04066444518524,0.153653319406122,-0.565465920879971,0.762861646968811,0.796899432603771,-0.660323152806108,-0.00373929888588314,1.98715871737237,2.25019080545406,0.0467909455997366,0.201078335510659,0.838353186397847,0.908833760840753,-0.312102222875925,-0.631262462589075,0.411193447637483
"Steven Adams","pittsburgh",2013,1,749,0.468890862131005,0.19949363619347,-1.05360968415699,-1.13781008307926,-1.30933890132436,-0.629872391599292,1.44401029163335,-0.931870345082831,-1.04081772721886,-0.385090086624617,2.09956161793143,-0.25372135704493,-0.812483985485743,1.36229490058635,1.43237673234435,-0.808712688687754,-0.0544045511393348,1.06672550351672,1.04879691918982,-0.166142243914493,-0.790238924914561,0.805134619740514,-0.103959219270551,-2.47812842123921,-1.49230817781296,0.881938100724826,-0.183001178111862,-1.10164316845212
"Steven Hill","arkansas",2005,1,471,-1.47338281278296,-1.59053522081027,-1.05360968415699,-1.13781008307926,-1.85511731927876,-1.64895748914605,-0.623862610245707,-1.30718634197787,-1.3899276436716,-0.486527289912263,2.64360259675692,1.32446393719379,-2.5670939829572,1.71777771858054,1.17810584920671,-1.02735025976007,-0.521471331409201,0.350201130753946,-0.692308483115767,-2.36166479267757,-2.558432101441,-0.460604200433351,-1.02219184716688,-2.23139727180194,-1.49230817781296,-0.273892932520702,0.173188798023751,-1.10164316845212
"Steven Hill","arkansas",2007,3,823,-0.352840308024903,-0.935646614589392,-1.05360968415699,-1.11295948056781,-1.53674657547203,-1.19212623852164,-0.106894384775944,-1.19459154290936,-0.7789852898793,0.426407539676554,2.80681489040457,1.26376450279999,-1.56010041919097,1.71777771858054,1.17810584920671,0.336798687956091,0.663451781098095,-0.24583147528863,-0.174407755864806,-1.09501716839118,-1.88996882738832,2.05036642032561,1.08787387150996,-2.04121539670193,-1.49230817781296,2.12182957275185,0.0991888669880761,-1.10164316845212
"Steven Hill","arkansas",2008,4,571,-0.614300225801783,-1.24126129749247,-1.05360968415699,-1.13781008307926,-1.17289429683576,-1.01642191135841,-0.264232540353698,-1.23212314259886,-0.691707810766115,-0.28365288333697,3.02443128193476,2.17425601870694,-1.65164528862427,1.71777771858054,1.17810584920671,1.01887316181417,0.198685822405913,-0.128552822347638,-0.786769123801884,-1.39056828072467,-2.21341879870413,2.59001367482713,1.88778201244134,-0.991936085805318,-1.49230817781296,2.51183091081947,0.965949261705424,-1.10164316845212
"Steven Hill","arkansas",2006,2,714,-1.47338281278296,-1.50321673998082,-1.05360968415699,-1.13781008307926,-2.21896959791503,-2.24635220150104,-0.489001334036203,-1.15705994321986,-1.82631503923753,-0.385090086624617,2.97002718405221,1.1423656340124,-2.70441128710714,1.71777771858054,1.17810584920671,-0.345275785901989,0.069839814055605,0.367873256539574,-0.587181715510677,-2.36166479267757,-2.47217877575678,-0.933312555879119,-1.56842102812442,-2.25107125888125,-1.49230817781296,-0.705554645182423,-1.4501999329596,-1.10164316845212
"Steven Hunter","depaul",2001,2,808,0.805053613558422,0.439619458474461,-1.05360968415699,-1.13781008307926,-0.399708204733694,0.283790109649523,0.140351288274813,-1.19459154290936,-0.953540248105671,-1.90664813593931,1.77313703063614,-0.0109236194697422,-0.217442334169335,1.22010177338868,0.306319964163368,-1.00118849911894,0.495491805927158,-1.48288028028265,-0.296992399556508,0.213852043371424,-0.553042279282966,1.09527330077312,0.475925947945826,-1.55637599097729,-1.49230817781296,1.14688319535054,0.661911670404654,-1.10164316845212
