"Name","Tm","Season","MP","EFG.O","EFG.D","FT.O","FT.D","TOV.O","TOV.D","REB.O","REB.D","MRG.O","MRG.D","EFG","FT","TOV","REB","NET"
"Devin Ebanks","LAL",2011,118,-0.006,0.002,0.007,0,0,0,0.034,-0.005,0.15,0.33,-0.005,0.006,0,0.028,0.48
"Devin Ebanks","LAL",2012,396,-0.009,0.001,-0.001,-0.002,-0.001,-0.001,0.008,-0.008,-1.48,-0.05,-0.008,-0.003,-0.001,0,-1.52
"Devin Ebanks","LAL",2013,197,-0.008,0,-0.005,-0.002,0.001,-0.002,0.003,0.003,-1.62,-0.17,-0.008,-0.007,-0.001,0.006,-1.79
"Devin Green","LAL",2006,135,-0.016,0,0.006,-0.005,0.001,0,0.01,-0.005,-2.64,-0.4,-0.016,0,0,0.005,-3.03
"Devin Harris","ATL",2013,1421,-0.001,0.005,0.008,-0.007,0.007,0.005,-0.019,-0.016,0.61,0.25,0.004,0.001,0.012,-0.035,0.86
"Devin Harris","DAL",2005,1173,-0.001,0.004,0.003,-0.015,0.006,0.009,-0.015,-0.017,-0.73,0.48,0.003,-0.012,0.015,-0.032,-0.25
"Devin Harris","DAL",2006,1275,0,0.007,0.012,-0.009,0.005,0.007,-0.018,-0.013,-0.32,1.09,0.007,0.003,0.012,-0.032,0.77
"Devin Harris","DAL",2007,2081,0.007,0.014,0.015,-0.015,0.006,0.008,-0.019,-0.014,1.25,1.98,0.021,0,0.014,-0.033,3.24
"Devin Harris","DAL",2014,818,-0.004,0.004,0.011,-0.009,0.008,0.003,-0.016,-0.012,0.33,0.31,0,0.002,0.011,-0.028,0.65
"Devin Harris","DAL",2015,1541,-0.008,0.011,0.008,-0.009,0.013,0.004,-0.016,-0.017,0.68,1.36,0.003,-0.001,0.017,-0.033,2.03
"Devin Harris","DAL, NJN",2008,2022,0.01,0.01,0.021,-0.011,0.009,0.011,-0.02,-0.016,3.03,1.98,0.021,0.011,0.021,-0.036,5.01
"Devin Harris","NJN",2009,2494,0.008,-0.004,0.028,-0.016,0.014,0.009,-0.018,-0.016,3.14,-0.95,0.004,0.012,0.023,-0.034,2.19
"Devin Harris","NJN",2010,2221,0.005,-0.006,0.019,-0.017,0.01,0.005,-0.022,-0.016,1.52,-2.1,-0.002,0.002,0.015,-0.038,-0.59
"Devin Harris","NJN, UTA",2011,2254,0.01,-0.005,0.018,-0.015,0.011,0.005,-0.023,-0.018,2.54,-1.47,0.005,0.003,0.016,-0.041,1.07
"Devin Harris","UTA",2012,1741,0.008,-0.001,0.012,-0.011,0.008,0.005,-0.022,-0.017,1.81,-0.76,0.006,0.001,0.013,-0.04,1.04
"Devyn Marble","ORL",2015,208,-0.006,-0.001,-0.003,-0.002,0.001,0.003,-0.011,-0.008,-1.73,0.12,-0.007,-0.005,0.004,-0.019,-1.62
"Dewayne Dedmon","GSW, ORL, PHI",2014,390,-0.006,0.004,-0.011,0.004,-0.01,-0.001,0.019,0.018,-2.01,1,-0.002,-0.007,-0.012,0.037,-1.01
"Dewayne Dedmon","ORL",2015,703,-0.001,0.007,-0.015,0.006,-0.013,0.001,0.037,0.019,-0.79,1.95,0.006,-0.009,-0.012,0.056,1.16
"Dexter Pittman","ATL",2014,3,-0.017,-0.003,-0.051,0.008,0.002,-0.004,0.34,0.037,6.27,-0.14,-0.02,-0.043,-0.002,0.376,6.13
"Dexter Pittman","MEM, MIA",2013,32,-0.009,-0.001,-0.03,-0.003,-0.013,-0.003,0.078,0.028,-1.58,0.09,-0.01,-0.032,-0.016,0.106,-1.49
"Dexter Pittman","MIA",2011,11,-0.007,-0.001,-0.023,0,-0.03,-0.004,0.019,0.018,-4.6,-0.24,-0.008,-0.022,-0.034,0.037,-4.84
"Dexter Pittman","MIA",2012,301,-0.003,-0.002,-0.012,-0.001,-0.011,-0.001,0.018,0.017,-1.56,0.04,-0.004,-0.014,-0.012,0.035,-1.52
"Diante Garrett","PHO",2013,149,-0.004,0,-0.004,-0.006,0,0.005,-0.007,-0.016,-1.42,-0.14,-0.005,-0.011,0.005,-0.024,-1.56
"Diante Garrett","UTA",2014,1048,-0.007,-0.005,-0.007,-0.004,0.003,0.003,-0.02,-0.014,-2.23,-1.29,-0.012,-0.011,0.005,-0.034,-3.52
"Didier Ilunga-Mbenga","DAL",2005,58,-0.007,0.001,-0.012,0.005,-0.017,-0.004,-0.003,0.007,-3.71,0.15,-0.005,-0.007,-0.021,0.004,-3.56
"Didier Ilunga-Mbenga","DAL",2006,237,-0.003,0.003,-0.015,0.007,-0.012,-0.002,0.01,0.01,-2.13,0.63,0.001,-0.008,-0.014,0.02,-1.5
"Didier Ilunga-Mbenga","DAL",2007,79,-0.009,0.002,-0.004,0.005,-0.011,0.002,-0.007,0.006,-3.42,0.79,-0.007,0,-0.009,0,-2.63
"Didier Ilunga-Mbenga","GSW, LAL",2008,326,-0.005,0.003,-0.018,0.004,-0.008,-0.002,0.009,0.012,-2.35,0.73,-0.002,-0.014,-0.009,0.022,-1.62
"Didier Ilunga-Mbenga","LAL",2009,181,-0.004,0.005,-0.014,0.012,-0.011,0.002,-0.005,0.002,-2.71,1.51,0,-0.002,-0.008,-0.003,-1.2
"Didier Ilunga-Mbenga","LAL",2010,355,-0.007,0.005,-0.018,0.01,-0.007,-0.004,0.014,0.01,-2.5,0.95,-0.003,-0.008,-0.011,0.024,-1.54
"Didier Ilunga-Mbenga","NOH",2011,330,-0.007,0.006,-0.015,0.011,-0.017,-0.003,0.023,0.013,-2.77,1.36,-0.001,-0.003,-0.02,0.036,-1.41
"Dijon Thompson","ATL",2007,50,-0.008,-0.002,0.002,0,0.005,-0.004,0.005,-0.002,-1.13,-0.75,-0.01,0.002,0.001,0.003,-1.88
"Dijon Thompson","PHO",2006,43,-0.002,0,-0.01,-0.005,0.006,0.006,0.022,0,0.35,0.59,-0.002,-0.014,0.012,0.022,0.94
"Dikembe Mutombo","ATL, PHI",2001,2591,-0.005,0.009,-0.003,0.024,-0.017,-0.011,0.029,0.037,-1.29,3.08,0.004,0.022,-0.028,0.067,1.8
"Dikembe Mutombo","HOU",2005,1212,-0.002,0.008,-0.007,0.017,-0.013,-0.008,0.037,0.027,-1.04,2.09,0.006,0.01,-0.021,0.064,1.05
"Dikembe Mutombo","HOU",2006,955,-0.006,0.01,-0.009,0.015,-0.015,-0.002,0.025,0.027,-2.23,2.84,0.004,0.006,-0.017,0.052,0.6
"Dikembe Mutombo","HOU",2007,1289,-0.003,0.009,-0.015,0.017,-0.013,-0.002,0.034,0.029,-1.67,2.69,0.005,0.002,-0.016,0.064,1.02
"Dikembe Mutombo","HOU",2008,619,-0.004,0.006,-0.011,0.015,-0.01,-0.004,0.026,0.02,-1.17,1.62,0.002,0.004,-0.014,0.047,0.45
"Dikembe Mutombo","HOU",2009,96,-0.007,0.002,-0.009,0.014,-0.017,-0.006,0.031,0.019,-2.34,0.82,-0.004,0.004,-0.024,0.051,-1.51
"Dikembe Mutombo","NJN",2003,514,-0.005,0.002,-0.008,0.013,-0.013,-0.006,0.021,0.018,-1.98,0.85,-0.003,0.005,-0.019,0.04,-1.12
"Dikembe Mutombo","NYK",2004,1494,-0.006,0.01,-0.012,0.019,-0.014,-0.011,0.025,0.026,-1.99,2.18,0.004,0.007,-0.025,0.051,0.19
"Dikembe Mutombo","PHI",2002,2907,-0.004,0.008,-0.003,0.026,-0.015,-0.011,0.018,0.027,-1.35,2.64,0.003,0.023,-0.026,0.045,1.29
"Dion Glover","ATL",2001,929,-0.004,0.001,-0.007,-0.004,0.001,0.003,-0.004,-0.01,-1.22,-0.45,-0.003,-0.011,0.003,-0.014,-1.67
"Dion Glover","ATL",2002,1156,0,0.002,-0.003,-0.003,0.002,0.001,-0.01,-0.01,-0.74,-0.57,0.001,-0.007,0.003,-0.02,-1.32
"Dion Glover","ATL",2003,1890,0.002,0,0,-0.004,0.003,-0.001,-0.01,-0.008,-0.15,-0.76,0.002,-0.004,0.002,-0.018,-0.9
"Dion Glover","ATL, TOR",2004,1643,-0.002,0.004,0.002,-0.003,0.005,0,-0.011,-0.004,-0.36,0.59,0.002,0,0.004,-0.014,0.22
"Dion Glover","SAS",2005,68,-0.007,0.002,0.008,-0.003,0.004,0.002,-0.001,-0.004,-0.8,0.62,-0.005,0.005,0.007,-0.005,-0.18
"Dion Waiters","CLE",2013,1756,0.004,0.002,0.003,-0.004,0.007,0.003,-0.018,-0.013,0.69,0.13,0.006,-0.001,0.009,-0.031,0.82
"Dion Waiters","CLE",2014,2072,-0.003,0.007,-0.002,-0.005,0.007,0.003,-0.016,-0.013,-0.24,0.71,0.004,-0.007,0.01,-0.029,0.47
"Dion Waiters","CLE, OKC",2015,1849,-0.006,0.008,-0.005,-0.005,0.006,0.005,-0.015,-0.012,-0.99,1.52,0.002,-0.01,0.011,-0.027,0.54
"Dionte Christmas","PHO",2014,198,-0.005,0,0.002,-0.003,0.003,-0.002,0.009,0.001,-0.49,-0.25,-0.005,-0.001,0.001,0.01,-0.74
"Dirk Nowitzki","DAL",2001,3125,0.013,0.005,0.018,0.011,0,-0.001,-0.004,0.015,3.7,1.96,0.018,0.029,-0.001,0.012,5.66
"Dirk Nowitzki","DAL",2002,2891,0.012,0.005,0.015,0.015,0,0,-0.003,0.017,3.39,2.3,0.017,0.029,0,0.014,5.69
"Dirk Nowitzki","DAL",2003,3117,0.015,0.004,0.015,0.012,0.005,0,-0.008,0.014,4.07,2.23,0.019,0.027,0.005,0.006,6.3
"Dirk Nowitzki","DAL",2004,2915,0.012,0.001,0.01,0.015,0.003,-0.002,-0.01,0.011,2.74,1.54,0.013,0.025,0.001,0.001,4.29
"Dirk Nowitzki","DAL",2005,3020,0.013,-0.001,0.022,0.01,0.006,-0.003,-0.006,0.011,3.9,1.16,0.011,0.031,0.004,0.005,5.06
"Dirk Nowitzki","DAL",2006,3089,0.014,-0.013,0.017,0.006,0.007,-0.004,-0.005,0.009,3.61,-1.4,0.001,0.023,0.003,0.004,2.21
"Dirk Nowitzki","DAL",2007,2820,0.01,-0.015,0.018,0.008,0.007,-0.007,0.001,0.016,3.54,-2,-0.004,0.027,-0.001,0.017,1.53
"Dirk Nowitzki","DAL",2008,2769,0.007,-0.014,0.015,0.009,0.006,-0.002,-0.005,0.017,2.65,-1.11,-0.008,0.024,0.004,0.012,1.54
"Dirk Nowitzki","DAL",2009,3050,0.002,-0.003,0.014,0.011,0.004,-0.001,-0.013,0.012,1.52,0.8,-0.002,0.025,0.004,-0.002,2.32
"Dirk Nowitzki","DAL",2010,3039,0.012,0,0.019,0.008,0.002,0.002,-0.015,0.011,2.71,1.51,0.011,0.027,0.004,-0.004,4.23
"Dirk Nowitzki","DAL",2011,2504,0.021,-0.004,0.019,0.009,0.001,-0.001,-0.015,0.017,3.97,1.03,0.017,0.028,0,0.002,5.01
"Dirk Nowitzki","DAL",2012,2079,0.021,-0.003,0.018,0.005,0.002,-0.002,-0.015,0.017,3.79,0.43,0.018,0.023,0,0.002,4.23
"Dirk Nowitzki","DAL",2013,1661,0.014,-0.008,0.006,0.006,0.003,-0.002,-0.013,0.015,2.17,-0.21,0.006,0.012,0.001,0.001,1.96
"Dirk Nowitzki","DAL",2014,2628,0.014,-0.009,0.009,0.006,0.004,-0.001,-0.014,0.01,2.89,-0.32,0.005,0.015,0.003,-0.004,2.58
"Dirk Nowitzki","DAL",2015,2037,0.019,-0.022,0.008,0.008,0.004,-0.003,-0.011,0.01,3.51,-2.3,-0.003,0.016,0.001,0,1.21
"Dominic McGuire","CHA",2011,760,-0.01,0.005,-0.008,-0.002,-0.001,-0.003,0.014,0.008,-2.19,0.36,-0.006,-0.01,-0.004,0.022,-1.83
"Dominic McGuire","GSW",2012,1127,-0.004,0.003,-0.01,-0.001,-0.008,0.002,0.006,0.004,-2.15,0.34,-0.001,-0.01,-0.006,0.01,-1.81
"Dominic McGuire","IND, NOH, TOR",2013,387,-0.006,0,-0.01,0,-0.005,0.001,-0.003,0.002,-2.49,0.07,-0.006,-0.011,-0.003,-0.001,-2.42
"Dominic McGuire","SAC, WAS",2010,307,-0.011,0,-0.015,-0.002,-0.009,-0.002,0.009,0.006,-3.36,-0.22,-0.011,-0.017,-0.011,0.015,-3.58
"Dominic McGuire","WAS",2008,695,-0.01,-0.004,-0.008,0.001,-0.009,-0.001,0.009,-0.004,-3.04,-0.55,-0.014,-0.007,-0.01,0.004,-3.59
"Dominic McGuire","WAS",2009,2072,-0.009,-0.013,-0.005,0.008,-0.007,-0.004,0,-0.008,-2.62,-2.57,-0.022,0.003,-0.012,-0.008,-5.19
"Dominique Jones","DAL",2011,135,-0.011,0.001,0.005,-0.005,0.002,0.001,-0.001,-0.009,-1.9,-0.06,-0.01,0.001,0.003,-0.011,-1.96
"Dominique Jones","DAL",2012,268,-0.009,0.002,0.006,-0.007,-0.003,0.002,-0.007,-0.009,-2.01,0.03,-0.007,-0.001,-0.001,-0.016,-1.98
"Dominique Jones","DAL",2013,338,-0.008,0.001,0.005,-0.008,0.001,0.003,0.002,-0.014,-1.08,-0.26,-0.006,-0.002,0.003,-0.011,-1.34
"Don MacLean","MIA",2001,76,-0.002,0.001,0.001,-0.001,-0.013,0.005,0.017,0.004,-1.13,0.71,-0.002,-0.001,-0.008,0.02,-0.42
"Don Reid","DET",2003,10,-0.022,0.001,-0.002,-0.012,0.003,-0.001,-0.019,0.011,-5.35,0.2,-0.021,-0.013,0.001,-0.008,-5.14
"Don Reid","ORL",2001,764,-0.008,0.005,-0.009,-0.002,-0.014,0,0.023,0.023,-2.03,1.57,-0.003,-0.011,-0.014,0.046,-0.46
"Don Reid","ORL",2002,714,-0.01,0.005,-0.011,-0.003,-0.014,0,0.017,0.019,-2.79,1.32,-0.005,-0.014,-0.013,0.036,-1.48
"Donald Sloan","ATL, CLE, NOH",2012,669,-0.01,-0.002,-0.004,-0.008,0.004,-0.002,-0.011,-0.013,-2.11,-1.1,-0.012,-0.012,0.001,-0.024,-3.21
"Donald Sloan","CLE, NOH",2013,263,-0.008,0,0.002,-0.005,0.004,-0.002,-0.016,-0.008,-1.81,-0.62,-0.009,-0.003,0.002,-0.024,-2.43
"Donald Sloan","IND",2014,392,-0.009,0.002,-0.006,-0.004,0.003,-0.002,-0.016,-0.01,-2.37,-0.21,-0.007,-0.01,0.002,-0.025,-2.58
"Donald Sloan","IND",2015,1019,-0.011,0.005,0,-0.006,0.008,-0.006,-0.018,-0.01,-2.02,-0.15,-0.007,-0.007,0.002,-0.027,-2.18
"Donatas Motiejunas","HOU",2013,538,-0.001,0,-0.005,-0.001,-0.006,-0.002,0.006,0.005,-0.74,-0.18,-0.001,-0.006,-0.008,0.012,-0.93
"Donatas Motiejunas","HOU",2014,952,-0.003,-0.001,-0.007,0.001,-0.007,0,0.003,0.012,-1.69,0.09,-0.004,-0.006,-0.007,0.015,-1.6
"Donatas Motiejunas","HOU",2015,2037,0.001,-0.008,-0.009,0.007,-0.01,0.002,-0.001,0.014,-1.85,-0.18,-0.007,-0.002,-0.008,0.014,-2.03
"Donell Taylor","WAS",2006,465,-0.012,0.003,-0.002,-0.006,0,0.007,-0.008,-0.009,-2.47,0.64,-0.009,-0.008,0.006,-0.017,-1.83
"Donell Taylor","WAS",2007,369,-0.011,0.002,-0.009,-0.006,0.003,0.004,-0.006,-0.007,-2.28,0.28,-0.009,-0.015,0.006,-0.013,-1.99
"Donnell Harvey","DAL",2001,65,-0.002,0.001,-0.004,-0.002,-0.013,0.003,0.017,0.016,-1.27,0.85,-0.001,-0.006,-0.01,0.032,-0.42
"Donnell Harvey","DAL, DEN",2002,841,-0.006,0.004,-0.008,0.002,-0.006,-0.002,0.018,0.014,-1.65,0.75,-0.002,-0.006,-0.008,0.033,-0.9
"Donnell Harvey","DEN",2003,1613,-0.008,0.008,-0.007,-0.001,-0.01,-0.001,0.014,0.01,-2.82,1.04,0,-0.008,-0.011,0.025,-1.78
"Donnell Harvey","NJN",2005,16,0.009,0.003,0.019,0.005,-0.007,0.003,0.031,0.017,3.29,1.54,0.012,0.025,-0.004,0.048,4.83
"Donnell Harvey","ORL, PHO",2004,783,-0.009,0.002,-0.006,0.001,-0.011,0,0.005,0.008,-3.04,0.41,-0.007,-0.004,-0.011,0.013,-2.63
"Donny Marshall","NJN",2002,118,-0.013,0.002,0.002,-0.003,0.004,-0.001,0.007,0,-2.07,-0.03,-0.012,-0.001,0.003,0.007,-2.11
"Donny Marshall","NJN",2003,6,-0.022,-0.001,-0.019,0.003,-0.005,-0.006,-0.016,0.021,-6.53,-0.32,-0.023,-0.017,-0.011,0.005,-6.85
"Donta Smith","ATL",2005,433,-0.006,0.002,0.001,-0.009,0.001,0.005,-0.002,-0.007,-1.3,0.38,-0.004,-0.008,0.006,-0.01,-0.92
"Donta Smith","ATL",2006,127,-0.002,0.001,-0.002,-0.008,0.002,0.006,-0.01,-0.006,-0.79,0.45,-0.001,-0.009,0.008,-0.016,-0.34
"Donte Greene","SAC",2009,725,-0.005,0.002,-0.005,0,-0.001,0,-0.012,-0.003,-2.14,0.33,-0.003,-0.005,-0.001,-0.015,-1.81
"Donte Greene","SAC",2010,1630,-0.001,0.001,-0.004,0.001,-0.002,0,-0.012,0.001,-1.27,0.68,0,-0.003,-0.002,-0.011,-0.6
"Donte Greene","SAC",2011,1127,-0.003,0.002,-0.006,-0.001,-0.001,0.001,-0.006,-0.002,-1.36,0.7,-0.001,-0.007,0,-0.007,-0.66
"Donte Greene","SAC",2012,777,-0.004,0.003,-0.004,0.004,0,-0.001,-0.012,0.004,-1.29,0.74,-0.001,-0.001,-0.001,-0.009,-0.55
"Dontell Jefferson","CHA",2009,84,-0.005,-0.001,0.002,-0.005,0,0.004,-0.015,-0.005,-1.46,0.06,-0.006,-0.003,0.003,-0.02,-1.4
"Donyell Marshall","CHI",2003,2378,-0.001,-0.001,-0.009,0.007,-0.008,0.001,0.024,0.004,-0.19,0.37,-0.002,-0.002,-0.007,0.028,0.18
"Donyell Marshall","CHI, TOR",2004,2988,0.007,-0.002,-0.01,0.008,-0.002,-0.001,0.012,0.002,1.21,0.03,0.005,-0.001,-0.002,0.013,1.24
"Donyell Marshall","CLE",2006,2077,0.001,0.001,-0.008,0.01,-0.003,-0.003,0.003,0.013,-0.58,0.51,0.003,0.002,-0.006,0.016,-0.07
"Donyell Marshall","CLE",2007,1360,0.002,0.001,-0.009,0.006,-0.005,-0.002,0.01,0.011,-0.52,0.42,0.003,-0.003,-0.007,0.021,-0.1
"Donyell Marshall","CLE, SEA",2008,340,-0.005,0.002,-0.006,0.006,-0.003,-0.002,0.009,0.006,-1.38,0.45,-0.003,0,-0.005,0.015,-0.92
"Donyell Marshall","PHI",2009,189,0.005,0,-0.01,0.003,0.005,-0.002,-0.002,0.009,0.9,0.04,0.005,-0.007,0.002,0.006,0.94
"Donyell Marshall","TOR",2005,1645,0.01,-0.002,-0.009,0.008,0.003,-0.002,0.005,0.006,1.82,-0.15,0.009,-0.001,0.001,0.011,1.67
"Donyell Marshall","UTA",2001,2326,-0.002,0.003,-0.002,0,-0.007,-0.001,0.025,0.01,-0.65,-0.01,0.001,-0.002,-0.008,0.034,-0.66
"Donyell Marshall","UTA",2002,1750,0.001,0.002,-0.005,0.002,-0.007,-0.001,0.027,0.009,0.16,0.57,0.002,-0.003,-0.008,0.036,0.73
"Dorell Wright","GSW",2011,3147,-0.001,0.007,0,0.004,0.006,0.006,-0.007,-0.008,1.09,1.31,0.006,0.004,0.012,-0.015,2.4
"Dorell Wright","GSW",2012,1650,-0.003,0.005,0,0.002,0.004,0.003,-0.006,-0.006,0.14,0.73,0.002,0.002,0.007,-0.012,0.87
"Dorell Wright","MIA",2005,27,-0.005,0.001,-0.006,-0.003,-0.005,0.017,-0.019,-0.019,-2.58,1.13,-0.005,-0.008,0.012,-0.038,-1.45
"Dorell Wright","MIA",2006,132,-0.004,0,0.003,-0.002,-0.006,-0.001,-0.014,0.004,-1.79,-0.16,-0.004,0.002,-0.008,-0.01,-1.95
"Dorell Wright","MIA",2007,1292,-0.009,0.001,-0.004,-0.001,-0.001,0.001,-0.011,-0.003,-2.22,-0.3,-0.008,-0.005,0,-0.015,-2.52
"Dorell Wright","MIA",2008,1104,-0.005,0.004,-0.003,0,0.003,0,-0.003,-0.003,-0.97,0.32,-0.001,-0.002,0.002,-0.006,-0.65
"Dorell Wright","MIA",2009,73,-0.008,0,-0.01,-0.002,-0.008,0,-0.009,0.009,-3.18,-0.06,-0.008,-0.013,-0.008,0,-3.24
"Dorell Wright","MIA",2010,1496,-0.005,0.008,-0.005,0,0.005,0.002,-0.001,-0.008,0,0.83,0.003,-0.004,0.007,-0.008,0.83
"Dorell Wright","PHI",2013,1783,-0.001,0.002,0.002,0.004,0.003,0.001,-0.014,-0.007,-0.08,0.05,0.001,0.006,0.004,-0.02,-0.03
"Dorell Wright","POR",2014,984,-0.003,0.003,-0.002,0,0.002,-0.002,-0.009,-0.002,-0.65,0.07,0,-0.002,0,-0.011,-0.58
"Dorell Wright","POR",2015,540,-0.001,0.001,-0.003,0,0.004,0.001,-0.011,0,-0.51,0.23,0,-0.002,0.005,-0.012,-0.28
"Doron Lamb","MIL, ORL",2013,577,-0.007,-0.002,-0.001,-0.006,0,0.001,-0.015,-0.01,-1.96,-0.58,-0.01,-0.007,0.002,-0.025,-2.54
"Doron Lamb","ORL",2014,695,-0.004,-0.001,0.001,-0.006,0.002,0,-0.014,-0.01,-0.97,-0.43,-0.005,-0.005,0.002,-0.024,-1.4
"Doug Christie","DAL",2006,185,-0.008,0.002,0.003,-0.003,-0.001,0.004,-0.017,-0.01,-2.3,0.25,-0.006,0,0.003,-0.028,-2.05
"Doug Christie","LAC",2007,82,-0.009,0.001,-0.005,-0.005,-0.002,0.002,-0.004,-0.001,-2.58,0.27,-0.008,-0.01,0,-0.005,-2.32
"Doug Christie","ORL, SAC",2005,1525,-0.004,0.007,0.002,-0.003,-0.004,0.009,-0.014,-0.015,-1.63,1.39,0.003,0,0.005,-0.029,-0.24
"Doug Christie","SAC",2001,2939,0.006,-0.002,0.01,-0.003,0.003,0.015,-0.011,-0.009,1.38,1.41,0.004,0.007,0.018,-0.02,2.79
"Doug Christie","SAC",2002,2798,0.01,-0.001,0.005,-0.002,0.001,0.014,-0.016,-0.002,1.13,1.72,0.01,0.003,0.015,-0.018,2.85
"Doug Christie","SAC",2003,2710,0.014,-0.002,0.002,0.002,0.002,0.015,-0.017,-0.009,1.6,1.72,0.013,0.004,0.017,-0.025,3.32
"Doug Christie","SAC",2004,2780,0.005,0.002,0.002,0,-0.001,0.013,-0.016,-0.008,-0.11,1.74,0.007,0.002,0.012,-0.024,1.63
"Doug McDermott","CHI",2015,318,-0.005,-0.003,-0.008,-0.002,-0.004,-0.004,-0.015,-0.002,-2.49,-1.31,-0.008,-0.01,-0.008,-0.017,-3.8
"Doug Overton","BOS, CHH, NJN",2001,475,-0.006,-0.001,-0.002,-0.009,0.005,-0.003,-0.018,-0.01,-1.19,-0.83,-0.006,-0.011,0.002,-0.028,-2.02
"Doug Overton","LAC",2002,130,-0.006,0.001,-0.003,-0.007,0.001,-0.001,-0.016,-0.01,-1.8,-0.26,-0.005,-0.01,0,-0.026,-2.06
"Doug Overton","LAC, NJN",2004,1033,-0.005,-0.001,-0.007,-0.009,0.002,-0.002,-0.015,-0.015,-1.78,-1.22,-0.006,-0.016,0,-0.029,-3
"Doug West","VAN",2001,171,-0.014,0,-0.003,-0.004,0.005,-0.001,-0.012,-0.006,-2.85,-0.35,-0.014,-0.006,0.004,-0.018,-3.2
"Dragan Tarlac","CHI",2001,598,-0.008,0.002,-0.011,0.006,-0.017,-0.001,0.004,0.01,-3.24,0.47,-0.005,-0.005,-0.018,0.013,-2.76
"Draymond Green","GSW",2013,1061,-0.01,0.005,-0.004,-0.002,-0.003,0.005,0.002,0.007,-2.08,1.52,-0.005,-0.006,0.002,0.01,-0.56
"Draymond Green","GSW",2014,1797,-0.003,0.007,-0.005,0.001,-0.001,0.01,-0.004,0.006,-0.78,2.59,0.004,-0.003,0.009,0.003,1.81
"Draymond Green","GSW",2015,2278,0.006,0.008,-0.003,0.004,0,0.014,-0.004,0.005,1.28,3.16,0.014,0.001,0.014,0.001,4.44
"Drew Gooden","CHI, CLE",2008,2122,-0.011,-0.006,-0.008,0.009,-0.007,-0.004,0.016,0.026,-2.3,0.14,-0.016,0.001,-0.01,0.042,-2.16
"Drew Gooden","CHI, SAC, SAS",2009,1264,-0.008,-0.005,-0.004,0.007,-0.006,-0.002,0.022,0.019,-1.52,-0.23,-0.014,0.003,-0.008,0.041,-1.75
"Drew Gooden","CLE",2005,2523,-0.003,-0.008,-0.006,0.013,-0.006,-0.002,0.022,0.018,-0.19,0.1,-0.011,0.007,-0.008,0.04,-0.09
"Drew Gooden","CLE",2006,2174,-0.001,-0.008,-0.007,0.013,-0.006,-0.005,0.035,0.028,0.02,0.02,-0.009,0.007,-0.011,0.063,0.05
"Drew Gooden","CLE",2007,2238,-0.003,-0.009,-0.012,0.01,-0.007,-0.003,0.036,0.025,-0.58,-0.36,-0.011,-0.002,-0.01,0.061,-0.94
"Drew Gooden","DAL, LAC",2010,1755,-0.012,-0.004,-0.006,0.012,-0.01,-0.005,0.033,0.025,-2.2,0.04,-0.015,0.007,-0.015,0.058,-2.15
"Drew Gooden","MEM, ORL",2003,1873,-0.007,-0.004,-0.009,0.004,-0.009,-0.002,0.025,0,-1.06,-0.88,-0.01,-0.005,-0.011,0.024,-1.94
"Drew Gooden","MIL",2011,860,-0.003,-0.007,-0.005,0.006,-0.003,-0.003,0.016,0.017,-0.64,-0.73,-0.01,0.002,-0.006,0.033,-1.36
"Drew Gooden","MIL",2012,1469,0.002,-0.004,-0.002,0.011,-0.004,-0.001,0.019,0.019,0.62,0.22,-0.002,0.009,-0.005,0.038,0.84
"Drew Gooden","MIL",2013,151,-0.008,0,-0.01,0.007,-0.006,0,0.012,0.008,-2.26,0.46,-0.007,-0.003,-0.006,0.02,-1.8
"Drew Gooden","ORL",2004,2134,-0.003,-0.005,-0.008,0.009,-0.007,-0.002,0.019,0.009,-0.67,-0.06,-0.008,0.001,-0.008,0.028,-0.73
"Drew Gooden","WAS",2014,395,-0.002,0,-0.01,0.004,-0.003,-0.001,0.021,0.017,-0.21,0.36,-0.002,-0.006,-0.004,0.038,0.15
"Drew Gooden","WAS",2015,672,-0.006,-0.002,-0.012,0.003,-0.001,0,0.016,0.013,-1.04,0.23,-0.007,-0.009,0,0.029,-0.8
"Duane Causwell","MIA",2001,384,-0.006,-0.002,-0.013,0.005,-0.015,0,0.003,0.009,-3.35,0.07,-0.008,-0.009,-0.015,0.012,-3.28
"Dwayne Jones","BOS",2006,87,-0.006,0,-0.005,0,-0.007,-0.003,0.03,0.019,-1.46,0.37,-0.006,-0.005,-0.01,0.049,-1.09
"Dwayne Jones","CHA",2009,52,-0.003,0,-0.006,0.002,-0.017,-0.004,0.03,0.008,-1.43,-0.16,-0.003,-0.004,-0.022,0.038,-1.59
"Dwayne Jones","CLE",2007,18,-0.021,0,0.01,-0.002,-0.019,-0.004,0.001,0.02,-5.92,0.14,-0.021,0.008,-0.024,0.021,-5.77
"Dwayne Jones","CLE",2008,472,-0.006,0.001,-0.008,0.002,-0.008,-0.003,0.039,0.009,-0.88,0.09,-0.005,-0.006,-0.012,0.049,-0.79
"Dwight Buycks","TOR",2014,146,-0.009,0,0,-0.008,0.001,0.004,-0.008,-0.009,-1.9,0,-0.009,-0.008,0.005,-0.016,-1.9
"Dwight Howard","HOU",2014,2396,0.011,0.006,0.008,0.014,-0.02,-0.002,0.031,0.028,0.33,2.43,0.017,0.022,-0.022,0.059,2.76
