"Name","Tm","Season","MP","EFG.O","EFG.D","FT.O","FT.D","TOV.O","TOV.D","REB.O","REB.D","MRG.O","MRG.D","EFG","FT","TOV","REB","NET"
"Kosta Koufos","UTA",2010,172,-0.012,-0.004,-0.022,0.008,-0.023,-0.007,0.029,0.024,-4.53,0.02,-0.016,-0.015,-0.03,0.053,-4.52
"Kosta Perovic","GSW",2008,38,-0.034,0.003,-0.011,0.011,-0.003,-0.013,0.058,0.03,-3.5,0.74,-0.032,0,-0.016,0.088,-2.76
"Kostas Papanikolaou","HOU",2015,778,-0.005,0.002,-0.012,-0.001,-0.006,0.003,-0.001,-0.006,-2.27,0.3,-0.003,-0.013,-0.004,-0.007,-1.98
"Kris Humphries","BOS",2014,1376,-0.006,0.007,-0.005,0.01,-0.003,-0.005,0.023,0.019,-0.49,1.76,0.001,0.005,-0.008,0.042,1.27
"Kris Humphries","BRK",2013,1191,-0.012,0.001,-0.007,0.007,-0.009,-0.008,0.035,0.024,-1.73,0.71,-0.011,0,-0.017,0.059,-1.02
"Kris Humphries","DAL, NJN",2010,1221,-0.013,0.003,-0.005,0.007,-0.007,-0.002,0.028,0.021,-1.79,1.63,-0.01,0.002,-0.008,0.049,-0.16
"Kris Humphries","NJN",2011,2061,0.002,-0.001,-0.012,0.01,-0.01,-0.008,0.035,0.03,0.24,0.78,0.001,-0.002,-0.018,0.065,1.02
"Kris Humphries","NJN",2012,2162,0.001,-0.002,-0.003,0.01,-0.008,-0.005,0.034,0.022,0.71,0.61,-0.001,0.007,-0.013,0.055,1.32
"Kris Humphries","TOR",2007,670,-0.011,0,-0.011,0.003,-0.01,-0.004,0.041,0.02,-1.55,0.74,-0.011,-0.008,-0.013,0.061,-0.81
"Kris Humphries","TOR",2008,925,-0.01,0,-0.012,0.006,-0.007,-0.002,0.03,0.017,-1.53,0.8,-0.01,-0.006,-0.009,0.047,-0.73
"Kris Humphries","TOR",2009,265,-0.019,0.004,0.008,-0.002,0.001,0,0.026,0.011,-1.1,1,-0.015,0.006,0.001,0.036,-0.11
"Kris Humphries","UTA",2005,873,-0.014,-0.003,-0.015,0.004,-0.007,0,0.024,0.011,-2.64,0.34,-0.017,-0.011,-0.007,0.035,-2.29
"Kris Humphries","UTA",2006,619,-0.018,0.002,-0.014,0.004,-0.004,0.003,0.028,0.015,-2.8,1.66,-0.016,-0.01,-0.002,0.043,-1.14
"Kris Humphries","WAS",2015,1192,-0.01,0,-0.009,0.007,-0.002,-0.004,0.026,0.022,-0.86,1.08,-0.009,-0.002,-0.005,0.048,0.21
"Kris Joseph","BOS, BRK",2013,54,-0.052,0.001,0.003,-0.002,0.008,0.011,-0.018,-0.013,-7.96,0.85,-0.05,0.001,0.019,-0.031,-7.12
"Kurt Thomas","CHI",2011,1178,-0.004,0.004,-0.016,0.007,-0.01,-0.002,0.007,0.025,-2.42,1.93,0,-0.009,-0.012,0.032,-0.49
"Kurt Thomas","MIL",2010,1049,-0.009,0.005,-0.025,0.014,-0.015,-0.003,0.012,0.032,-4.07,2.51,-0.004,-0.011,-0.018,0.044,-1.56
"Kurt Thomas","NYK",2001,2125,-0.001,0.003,-0.005,0.006,-0.009,0,0.022,0.018,-0.43,1.63,0.003,0.001,-0.01,0.04,1.21
"Kurt Thomas","NYK",2002,2771,0.004,-0.002,-0.008,0.012,-0.012,-0.002,0.016,0.026,-0.58,1.34,0.002,0.004,-0.015,0.042,0.76
"Kurt Thomas","NYK",2003,2577,0.007,-0.001,-0.017,0.013,-0.01,0,0.004,0.024,-0.87,1.68,0.006,-0.004,-0.01,0.028,0.81
"Kurt Thomas","NYK",2004,2548,0,0,-0.014,0.007,-0.006,-0.004,0.002,0.021,-1.34,0.82,0,-0.007,-0.01,0.023,-0.52
"Kurt Thomas","NYK",2005,2855,-0.001,0,-0.014,0.007,0,-0.004,0.004,0.026,-0.65,1.2,-0.001,-0.007,-0.004,0.031,0.54
"Kurt Thomas","NYK",2013,392,-0.006,0.007,-0.018,0.01,0,-0.002,0.002,0.021,-1.79,2.2,0.001,-0.009,-0.002,0.023,0.41
"Kurt Thomas","PHO",2006,1411,-0.004,0,-0.014,0.013,-0.009,-0.007,0.01,0.031,-1.91,1.22,-0.004,-0.001,-0.016,0.041,-0.69
"Kurt Thomas","PHO",2007,1208,-0.011,-0.001,-0.016,0.011,-0.008,-0.006,0.014,0.034,-2.89,1.47,-0.011,-0.005,-0.013,0.048,-1.42
"Kurt Thomas","POR",2012,803,-0.01,0.005,-0.02,0.013,-0.011,-0.001,-0.005,0.029,-4.25,2.64,-0.005,-0.007,-0.011,0.023,-1.6
"Kurt Thomas","SAS",2009,1404,-0.008,0.007,-0.017,0.009,-0.004,-0.004,0.029,0.025,-1.17,2.18,-0.001,-0.008,-0.008,0.054,1.01
"Kurt Thomas","SAS, SEA",2008,1584,-0.005,0.003,-0.018,0.012,-0.005,0,0.016,0.03,-1.6,2.43,-0.003,-0.006,-0.005,0.046,0.83
"Kwame Brown","CHA",2011,1714,-0.001,-0.004,-0.008,0.013,-0.012,-0.007,0.023,0.025,-1.1,0.39,-0.005,0.005,-0.02,0.048,-0.71
"Kwame Brown","DET",2009,999,-0.005,0,-0.013,0.01,-0.017,-0.003,0.025,0.029,-2.38,1.59,-0.005,-0.003,-0.02,0.054,-0.79
"Kwame Brown","DET",2010,660,-0.009,-0.001,-0.018,0.009,-0.019,-0.003,0.016,0.029,-4.12,1.34,-0.01,-0.009,-0.023,0.045,-2.78
"Kwame Brown","GSW",2012,187,-0.004,-0.005,-0.01,0.008,-0.021,0.004,0.021,0.028,-2.91,1.59,-0.009,-0.002,-0.017,0.049,-1.32
"Kwame Brown","LAL",2006,1978,0.002,-0.006,-0.01,0.012,-0.016,-0.008,0.026,0.019,-1,-0.32,-0.005,0.002,-0.023,0.045,-1.32
"Kwame Brown","LAL",2007,1132,0.008,0,-0.014,0.015,-0.018,0,0.013,0.013,-1.1,1.4,0.009,0.001,-0.018,0.026,0.3
"Kwame Brown","LAL, MEM",2008,713,-0.004,0,-0.015,0.013,-0.02,-0.001,0.011,0.019,-3.38,1.32,-0.004,-0.002,-0.021,0.03,-2.06
"Kwame Brown","PHI",2013,269,-0.016,0.004,-0.022,0.013,-0.013,-0.004,0.017,0.025,-4.51,1.92,-0.012,-0.009,-0.017,0.043,-2.59
"Kwame Brown","WAS",2002,817,-0.014,0,-0.005,0.004,-0.007,-0.004,0.015,0.014,-2.59,0.38,-0.014,-0.001,-0.011,0.03,-2.21
"Kwame Brown","WAS",2003,1773,-0.005,0,-0.008,0.016,-0.015,-0.003,0.012,0.014,-2.39,1.08,-0.004,0.008,-0.017,0.026,-1.32
"Kwame Brown","WAS",2004,2239,0.001,-0.004,0.004,0.008,-0.011,-0.002,0.015,0.009,-0.19,0.04,-0.003,0.012,-0.013,0.025,-0.15
"Kwame Brown","WAS",2005,908,-0.006,-0.003,-0.005,0.003,-0.015,-0.001,0.014,0.013,-2.4,0.26,-0.009,-0.003,-0.016,0.027,-2.14
"Kyle Anderson","SAS",2015,345,-0.022,0.001,-0.01,0,0.004,0.001,-0.022,-0.001,-4.69,0.33,-0.021,-0.009,0.005,-0.024,-4.36
"Kyle Korver","ATL",2013,2259,0.015,0.003,-0.001,0.001,0.004,0,-0.025,-0.004,1.55,0.24,0.017,0,0.004,-0.029,1.79
"Kyle Korver","ATL",2014,2408,0.017,0.001,0.004,-0.005,0.003,-0.001,-0.026,-0.009,2.06,-0.59,0.018,-0.001,0.003,-0.035,1.47
"Kyle Korver","ATL",2015,2193,0.021,0.003,0.006,-0.003,0.002,-0.004,-0.027,-0.009,2.5,-0.62,0.024,0.003,-0.003,-0.036,1.89
"Kyle Korver","CHI",2011,1649,0.002,0.004,0.002,-0.008,0.008,-0.003,-0.026,-0.012,0.23,-0.7,0.006,-0.006,0.006,-0.038,-0.47
"Kyle Korver","CHI",2012,1469,0.007,0.003,0.001,-0.006,0.006,-0.001,-0.02,-0.012,1,-0.64,0.01,-0.005,0.005,-0.032,0.36
"Kyle Korver","PHI",2004,882,-0.001,0.003,-0.009,-0.004,0.003,0.001,-0.007,-0.005,-0.71,0.04,0.001,-0.014,0.004,-0.012,-0.67
"Kyle Korver","PHI",2005,2667,0.013,0.001,-0.001,-0.002,0.004,0.004,-0.02,-0.003,1.55,0.36,0.014,-0.003,0.008,-0.023,1.91
"Kyle Korver","PHI",2006,2563,0.01,-0.002,0,-0.002,0.003,-0.002,-0.024,-0.007,0.78,-0.86,0.008,-0.002,0.002,-0.031,-0.08
"Kyle Korver","PHI",2007,2288,0.005,-0.002,0.007,-0.001,0.002,-0.002,-0.022,-0.005,0.26,-0.85,0.003,0.005,0,-0.028,-0.59
"Kyle Korver","PHI, UTA",2008,1732,0.004,0.004,0.005,-0.004,0.003,-0.001,-0.023,-0.007,0.2,-0.01,0.009,0.002,0.002,-0.03,0.19
"Kyle Korver","UTA",2009,1874,0.003,0.003,0.003,0,0.001,-0.002,-0.019,-0.002,-0.18,0.12,0.006,0.002,-0.001,-0.021,-0.06
"Kyle Korver","UTA",2010,952,0.004,0.004,0,-0.006,0.006,-0.001,-0.024,-0.011,0.16,-0.33,0.008,-0.006,0.005,-0.036,-0.18
"Kyle Lowry","HOU",2010,1651,-0.004,0.003,0.021,-0.017,0.008,0.004,0.005,-0.012,1.72,-0.33,-0.001,0.004,0.012,-0.007,1.4
"Kyle Lowry","HOU",2011,2563,0.01,0.001,0.011,-0.015,0.011,0.004,-0.007,-0.017,3.31,-0.81,0.011,-0.004,0.016,-0.024,2.51
"Kyle Lowry","HOU",2012,1510,0.008,0.004,0.019,-0.015,0.009,0.008,-0.013,-0.014,2.89,0.25,0.012,0.004,0.017,-0.026,3.14
"Kyle Lowry","HOU, MEM",2009,1679,-0.005,0.004,0.018,-0.015,0.007,0.006,-0.019,-0.018,-0.02,-0.32,-0.002,0.003,0.012,-0.037,-0.34
"Kyle Lowry","MEM",2007,175,-0.012,0.009,0.023,-0.018,0.007,0.021,0.016,-0.013,1.01,2.58,-0.003,0.006,0.028,0.003,3.59
"Kyle Lowry","MEM",2008,2089,-0.006,0.003,0.02,-0.015,0.009,0.006,-0.017,-0.018,0.5,-0.41,-0.003,0.005,0.015,-0.035,0.09
"Kyle Lowry","TOR",2013,2020,0.008,0.006,0.015,-0.015,0.01,0.008,-0.011,-0.009,2.76,0.85,0.014,-0.001,0.018,-0.02,3.6
"Kyle Lowry","TOR",2014,2862,0.015,0.003,0.019,-0.015,0.015,0.006,-0.008,-0.013,4.99,-0.13,0.018,0.003,0.021,-0.02,4.86
"Kyle Lowry","TOR",2015,2274,0.009,0.002,0.015,-0.015,0.016,0.007,-0.012,-0.013,3.66,-0.12,0.011,0,0.022,-0.025,3.54
"Kyle O'Quinn","ORL",2013,638,-0.002,0,-0.022,0.01,-0.011,-0.006,0.03,0.032,-1.41,1.28,-0.002,-0.012,-0.017,0.061,-0.13
"Kyle O'Quinn","ORL",2014,1188,-0.003,0.009,-0.02,0.018,-0.012,-0.002,0.017,0.023,-2.12,2.98,0.006,-0.001,-0.014,0.04,0.86
"Kyle O'Quinn","ORL",2015,799,-0.002,0.009,-0.011,0.009,-0.009,0.001,-0.001,0.012,-2.13,2.37,0.007,-0.002,-0.008,0.011,0.24
"Kyle Singler","DET",2013,2293,-0.003,-0.001,-0.005,-0.001,-0.002,-0.002,-0.001,-0.003,-1.16,-0.53,-0.004,-0.006,-0.004,-0.004,-1.69
"Kyle Singler","DET",2014,2337,0,0.001,0.003,-0.001,0,-0.002,-0.002,-0.006,0.08,-0.34,0.001,0.002,-0.002,-0.008,-0.26
"Kyle Singler","DET, OKC",2015,1579,-0.004,0,-0.007,-0.001,0.003,-0.002,-0.02,-0.008,-1.64,-0.62,-0.004,-0.007,0.001,-0.028,-2.26
"Kyle Weaver","OKC",2009,1166,-0.003,0.003,-0.003,-0.006,-0.004,0.004,-0.015,-0.017,-1.81,-0.14,0.001,-0.008,0,-0.032,-1.95
"Kyle Weaver","OKC",2010,144,-0.012,0.013,-0.001,-0.003,0.008,0.003,-0.027,-0.016,-2.32,1.34,0.001,-0.004,0.012,-0.043,-0.98
"Kyle Weaver","UTA",2011,69,-0.012,0.008,0.007,-0.001,-0.002,-0.002,-0.011,-0.015,-2.34,0.06,-0.004,0.006,-0.004,-0.026,-2.28
"Kyrie Irving","CLE",2012,1558,0.014,-0.004,0.013,-0.014,0.012,0.002,-0.009,-0.018,4.03,-1.77,0.01,-0.001,0.014,-0.027,2.25
"Kyrie Irving","CLE",2013,2048,0.014,-0.003,0.016,-0.014,0.014,0.006,-0.016,-0.02,4.08,-1.23,0.011,0.001,0.02,-0.036,2.86
"Kyrie Irving","CLE",2014,2496,0.01,-0.002,0.016,-0.014,0.017,0.005,-0.014,-0.021,3.94,-1.22,0.008,0.003,0.022,-0.035,2.73
"Kyrie Irving","CLE",2015,2542,0.011,-0.003,0.017,-0.013,0.014,0.004,-0.014,-0.024,3.83,-1.68,0.008,0.004,0.018,-0.038,2.15
"Kyrylo Fesenko","IND",2012,17,-0.024,0.01,0.023,0.008,0.005,0.033,0.044,0.044,0.28,8.17,-0.013,0.031,0.037,0.088,8.46
"Kyrylo Fesenko","UTA",2008,70,-0.021,0,-0.037,0,-0.03,-0.01,0.104,0.048,-3.92,1.13,-0.021,-0.037,-0.041,0.151,-2.79
"Kyrylo Fesenko","UTA",2009,156,-0.004,0.013,-0.022,0.017,-0.016,0.004,0.023,0.019,-2.76,3.99,0.008,-0.005,-0.012,0.042,1.23
"Kyrylo Fesenko","UTA",2010,408,-0.006,0.003,-0.017,0.009,-0.017,-0.006,0.02,0.021,-3.01,1.25,-0.002,-0.008,-0.023,0.041,-1.76
"Kyrylo Fesenko","UTA",2011,456,-0.015,0.002,-0.021,0.006,-0.016,-0.008,0.015,0.027,-4.96,1.03,-0.013,-0.015,-0.024,0.042,-3.93
"Lamar Odom","DAL",2012,1027,-0.011,0.001,-0.005,0,0,-0.005,-0.009,0.007,-2.47,-0.04,-0.01,-0.005,-0.005,-0.001,-2.51
"Lamar Odom","LAC",2001,2836,0.016,-0.001,0.003,0.01,-0.005,-0.003,-0.006,0.007,1.84,0.22,0.015,0.012,-0.008,0.001,2.05
"Lamar Odom","LAC",2002,999,0.008,-0.002,-0.003,0.002,-0.002,-0.004,-0.011,0,0.36,-0.6,0.007,-0.001,-0.006,-0.011,-0.23
"Lamar Odom","LAC",2003,1679,0.005,-0.003,0.001,-0.001,-0.003,-0.002,-0.008,0.005,0.01,-0.52,0.002,-0.001,-0.006,-0.003,-0.51
"Lamar Odom","LAC",2013,1616,-0.009,0.007,-0.021,0.008,-0.01,0.003,0.015,0.025,-3.16,3.06,-0.002,-0.013,-0.007,0.04,-0.09
"Lamar Odom","LAL",2005,2320,0.008,-0.004,-0.001,0.008,-0.006,-0.006,0.006,0.019,0.78,-0.02,0.003,0.007,-0.012,0.025,0.76
"Lamar Odom","LAL",2006,3221,0.014,-0.006,-0.003,0.007,-0.004,-0.004,0.006,0.014,1.8,-0.36,0.008,0.004,-0.008,0.019,1.44
"Lamar Odom","LAL",2007,2202,0.011,-0.006,0.003,0.006,-0.005,-0.004,0,0.018,1.27,-0.18,0.005,0.009,-0.009,0.018,1.09
"Lamar Odom","LAL",2008,2921,0.009,-0.004,-0.001,0.008,-0.006,-0.004,0.011,0.017,1.27,0.24,0.005,0.007,-0.009,0.028,1.51
"Lamar Odom","LAL",2009,2316,0.003,0.004,-0.007,0.01,-0.007,-0.001,0.017,0.017,0.01,1.75,0.007,0.003,-0.008,0.033,1.76
"Lamar Odom","LAL",2010,2585,0.004,-0.002,-0.009,0.008,-0.005,-0.002,0.014,0.023,0.13,0.92,0.002,-0.002,-0.007,0.036,1.05
"Lamar Odom","LAL",2011,2639,0.012,-0.004,-0.008,0.009,-0.004,-0.007,0.012,0.018,1.55,-0.12,0.008,0.001,-0.011,0.03,1.43
"Lamar Odom","MIA",2004,3003,0.007,-0.004,0.005,0.007,-0.004,-0.002,0.004,0.017,1.1,0.4,0.004,0.012,-0.006,0.021,1.5
"LaMarcus Aldridge","POR",2007,1392,-0.003,0,-0.017,0.015,-0.005,-0.006,0.035,0.017,-0.19,0.75,-0.002,-0.003,-0.011,0.053,0.56
"LaMarcus Aldridge","POR",2008,2649,0.006,-0.003,-0.005,0.009,-0.003,-0.005,0.02,0.009,1.22,-0.15,0.003,0.003,-0.008,0.03,1.08
"LaMarcus Aldridge","POR",2009,3004,0.003,-0.003,-0.001,0.009,0.001,-0.003,0.022,0.007,1.62,0.04,0,0.008,-0.002,0.029,1.66
"LaMarcus Aldridge","POR",2010,2922,0.004,-0.007,-0.004,0.007,0.001,-0.003,0.013,0.012,1.27,-0.39,-0.002,0.003,-0.002,0.025,0.88
"LaMarcus Aldridge","POR",2011,3211,0.007,-0.004,0,0.01,-0.003,-0.003,0.024,0.01,2.01,0.06,0.004,0.01,-0.006,0.034,2.07
"LaMarcus Aldridge","POR",2012,1994,0.006,-0.004,0.001,0.008,0,-0.003,0.017,0.011,1.84,-0.12,0.002,0.008,-0.004,0.028,1.73
"LaMarcus Aldridge","POR",2013,2790,0.004,-0.002,-0.001,0.011,0.001,-0.005,0.008,0.012,1.05,0.18,0.002,0.009,-0.004,0.021,1.24
"LaMarcus Aldridge","POR",2014,2498,0.003,-0.006,-0.002,0.01,0.002,-0.004,0.008,0.018,0.98,-0.05,-0.003,0.008,-0.003,0.026,0.93
"LaMarcus Aldridge","POR",2015,2251,0.001,-0.004,0,0.011,0.002,-0.007,0.014,0.015,1.17,-0.13,-0.003,0.011,-0.004,0.029,1.04
"Lamond Murray","CLE",2001,2225,-0.004,-0.001,-0.003,-0.001,0,0.003,0,-0.004,-0.8,0.13,-0.005,-0.003,0.003,-0.004,-0.67
"Lamond Murray","CLE",2002,2312,0.003,-0.001,0.005,0.002,0.002,0,-0.007,-0.002,0.65,-0.15,0.002,0.006,0.002,-0.009,0.51
"Lamond Murray","NJN",2006,576,-0.014,0.005,-0.009,-0.002,0.001,0,0.002,0.012,-2.44,1.33,-0.009,-0.011,0.001,0.014,-1.12
"Lamond Murray","TOR",2004,518,-0.016,0.003,-0.01,-0.001,0.001,0,-0.011,0.002,-3.63,0.47,-0.014,-0.01,0.001,-0.01,-3.15
"Lamond Murray","TOR",2005,918,-0.008,0.005,-0.004,0,-0.001,0.002,-0.001,0.001,-1.56,1.06,-0.002,-0.004,0.001,0,-0.49
"Lance Allred","CLE",2008,10,-0.042,-0.007,-0.004,0.009,0.006,-0.011,-0.034,0.005,-7.95,-1.76,-0.049,0.005,-0.005,-0.029,-9.71
"Lance Stephenson","CHO",2015,1524,-0.007,-0.006,-0.006,-0.009,0.004,-0.003,-0.015,-0.003,-1.77,-1.64,-0.013,-0.015,0.001,-0.017,-3.41
"Lance Stephenson","IND",2011,115,-0.021,-0.001,0.004,-0.013,-0.003,0.003,-0.022,-0.005,-4.75,-0.48,-0.022,-0.009,0,-0.028,-5.23
"Lance Stephenson","IND",2012,442,-0.019,0,-0.014,-0.007,-0.003,0.007,-0.013,-0.018,-4.81,-0.23,-0.019,-0.021,0.004,-0.031,-5.05
"Lance Stephenson","IND",2013,2278,0.002,-0.004,-0.002,-0.008,0.003,0.003,-0.018,-0.012,-0.32,-1.16,-0.003,-0.01,0.006,-0.03,-1.48
"Lance Stephenson","IND",2014,2752,0.01,-0.009,-0.001,-0.008,0.001,-0.004,-0.006,0,1.46,-2.11,0.002,-0.009,-0.003,-0.007,-0.65
"Lance Thomas","NOH",2012,630,-0.014,-0.003,-0.004,0.002,-0.01,-0.004,0.018,0.011,-2.84,-0.3,-0.017,-0.002,-0.014,0.029,-3.15
"Lance Thomas","NOH",2013,646,-0.016,0,-0.004,-0.004,-0.001,-0.004,0.01,0.004,-2.29,-0.43,-0.015,-0.008,-0.005,0.014,-2.72
"Lance Thomas","NOP",2014,42,-0.035,-0.007,-0.01,-0.004,-0.009,-0.011,-0.005,0.003,-7.47,-2.36,-0.042,-0.013,-0.02,-0.002,-9.83
"Lance Thomas","NYK, OKC",2015,1231,-0.014,-0.005,-0.007,0.003,-0.004,-0.002,-0.003,-0.003,-3.29,-0.89,-0.019,-0.004,-0.006,-0.006,-4.19
"Landry Fields","NYK",2011,2541,0.005,-0.005,0.001,-0.006,0.001,-0.001,-0.005,-0.004,0.78,-1.27,0,-0.005,0,-0.009,-0.5
"Landry Fields","NYK",2012,1894,-0.001,-0.004,-0.002,-0.006,0,0.004,-0.011,-0.012,-0.8,-0.9,-0.005,-0.008,0.004,-0.023,-1.69
"Landry Fields","TOR",2013,1037,-0.009,-0.004,-0.01,0,-0.006,0,0.004,0.001,-2.58,-0.61,-0.014,-0.01,-0.006,0.005,-3.19
"Landry Fields","TOR",2014,322,-0.021,-0.001,-0.009,-0.001,-0.003,0,-0.003,-0.001,-4.35,-0.16,-0.022,-0.01,-0.003,-0.004,-4.51
"Landry Fields","TOR",2015,212,-0.012,-0.002,-0.014,-0.001,-0.007,0.009,-0.003,-0.015,-3.73,-0.04,-0.015,-0.015,0.002,-0.018,-3.76
"LaPhonso Ellis","MIA",2002,1684,-0.008,0.002,-0.01,-0.001,-0.003,-0.004,0.009,0.005,-1.71,0.12,-0.006,-0.011,-0.006,0.014,-1.6
"LaPhonso Ellis","MIA",2003,784,-0.012,0.003,-0.007,0.006,-0.002,-0.005,0.004,0.013,-2.43,0.81,-0.009,-0.002,-0.007,0.017,-1.62
"LaPhonso Ellis","MIN",2001,1948,-0.007,0.006,-0.006,0.005,-0.007,0.002,0.031,0.019,-0.68,2.27,-0.001,-0.001,-0.005,0.05,1.58
"Laron Profit","LAL",2006,279,-0.014,0.006,-0.001,-0.006,-0.007,0.004,-0.012,-0.009,-3.77,0.68,-0.008,-0.008,-0.003,-0.021,-3.09
"Laron Profit","WAS",2001,605,-0.01,0.006,0.002,-0.013,-0.002,0.012,-0.014,-0.025,-2.48,0.66,-0.004,-0.012,0.01,-0.038,-1.83
"Laron Profit","WAS",2005,428,-0.012,0.002,-0.014,-0.002,-0.003,0.003,0.003,0,-3.03,0.51,-0.011,-0.017,0,0.003,-2.52
"Larry Hughes","CHA, NYK",2010,1115,-0.009,0.005,0.007,-0.005,0.005,0.006,-0.016,-0.012,-1.08,0.62,-0.004,0.002,0.012,-0.028,-0.46
"Larry Hughes","CHI, CLE",2008,2020,-0.009,0.002,0.005,-0.011,0.009,0.008,-0.017,-0.016,-0.9,0.02,-0.007,-0.006,0.017,-0.033,-0.88
"Larry Hughes","CHI, NYK",2009,1479,-0.005,0.002,0.005,-0.003,0.007,0.007,-0.022,-0.012,-0.74,0.4,-0.003,0.002,0.014,-0.034,-0.34
"Larry Hughes","CLE",2006,1281,-0.004,0.002,0.013,-0.007,0.003,0.005,-0.016,-0.009,-0.34,0.21,-0.002,0.006,0.008,-0.025,-0.12
"Larry Hughes","CLE",2007,2596,-0.002,-0.002,0.007,-0.006,0.006,0.002,-0.02,-0.013,-0.15,-0.92,-0.004,0.001,0.008,-0.033,-1.08
"Larry Hughes","GSW",2001,1846,0,-0.001,0.01,-0.008,0.003,0.009,-0.009,-0.011,0.45,0.04,-0.002,0.002,0.012,-0.02,0.49
"Larry Hughes","GSW",2002,2049,-0.001,-0.001,0.005,-0.008,0.004,0.01,-0.007,-0.017,0.25,-0.08,-0.002,-0.003,0.014,-0.024,0.17
"Larry Hughes","ORL",2012,114,-0.035,0.001,-0.01,-0.015,-0.018,-0.003,-0.027,-0.021,-9.82,-1.85,-0.034,-0.025,-0.021,-0.047,-11.67
"Larry Hughes","WAS",2003,2137,-0.001,-0.001,0.004,-0.014,0.006,0.005,-0.011,-0.015,0.28,-0.78,-0.002,-0.01,0.011,-0.026,-0.5
"Larry Hughes","WAS",2004,2061,-0.001,0,0.013,-0.007,0.005,0.006,0,-0.009,1.24,0.02,-0.001,0.006,0.012,-0.01,1.25
"Larry Hughes","WAS",2005,2358,0.004,0.002,0.021,-0.008,0.01,0.017,-0.009,-0.01,2.49,1.61,0.006,0.012,0.027,-0.02,4.09
"Larry Johnson","NYK",2001,2105,-0.002,-0.003,-0.007,0.006,-0.004,-0.004,-0.001,0.011,-1.27,-0.23,-0.005,-0.002,-0.008,0.009,-1.5
"Larry Owens","NJN",2012,75,-0.017,0.003,-0.004,-0.004,-0.002,-0.011,-0.017,0.009,-3.97,-0.68,-0.014,-0.009,-0.013,-0.008,-4.65
"Larry Owens","SAS, WAS",2011,143,-0.007,0.015,-0.008,0.001,0.001,0.013,-0.027,-0.01,-2.7,3.32,0.008,-0.007,0.015,-0.037,0.62
"Larry Robinson","ATL, CLE",2001,632,-0.008,0.006,0,-0.014,0.01,0.006,-0.007,-0.014,-0.35,0.42,-0.002,-0.014,0.017,-0.021,0.07
"Larry Robinson","NYK",2002,10,-0.034,0.001,-0.016,-0.009,0.022,-0.012,-0.024,0.008,-4.68,-1.27,-0.033,-0.026,0.01,-0.016,-5.95
"Larry Sanders","MIL",2011,872,-0.014,0.01,-0.023,0.02,-0.009,-0.005,0.007,0.01,-4.33,2.14,-0.004,-0.003,-0.014,0.017,-2.18
"Larry Sanders","MIL",2012,643,-0.012,0.016,-0.024,0.015,-0.014,0.005,0.021,0.01,-3.85,4.07,0.004,-0.009,-0.009,0.031,0.22
"Larry Sanders","MIL",2013,1937,0.001,0.011,-0.021,0.024,-0.011,-0.006,0.031,0.024,-0.82,2.98,0.011,0.003,-0.017,0.055,2.17
"Larry Sanders","MIL",2014,584,-0.006,0.006,-0.021,0.019,-0.012,-0.002,0.029,0.02,-2.04,2.39,0,-0.001,-0.014,0.049,0.35
"Larry Sanders","MIL",2015,586,-0.004,0.007,-0.024,0.016,-0.013,0.004,0.039,0.023,-1.52,3.38,0.003,-0.008,-0.008,0.063,1.86
"Latrell Sprewell","MIN",2004,3100,0.004,-0.006,0.005,0.003,0.004,-0.001,-0.018,-0.009,0.48,-1.29,-0.002,0.007,0.003,-0.028,-0.82
"Latrell Sprewell","MIN",2005,2450,-0.003,-0.005,-0.001,0.002,0.003,-0.003,-0.012,-0.007,-0.75,-1.23,-0.007,0.001,0,-0.019,-1.98
"Latrell Sprewell","NYK",2001,3017,0.001,-0.005,0.004,0.001,0.001,0.002,-0.019,-0.007,-0.49,-0.71,-0.004,0.005,0.003,-0.026,-1.2
"Latrell Sprewell","NYK",2002,3326,0.006,-0.007,0.005,0.001,0.004,0,-0.017,-0.009,0.87,-1.44,-0.001,0.006,0.004,-0.026,-0.58
"Latrell Sprewell","NYK",2003,2859,0.005,-0.004,0,0.002,0.006,0.002,-0.018,-0.008,0.65,-0.64,0.001,0.001,0.009,-0.026,0.01
"Lavor Postell","NYK",2001,169,-0.027,0.004,0.012,-0.007,-0.008,-0.002,0.002,-0.012,-4.64,-0.55,-0.023,0.005,-0.01,-0.01,-5.19
"Lavor Postell","NYK",2002,179,-0.027,0.001,0.022,-0.007,0.009,0.002,-0.018,-0.022,-2.84,-0.99,-0.026,0.015,0.011,-0.04,-3.83
"Lavor Postell","NYK",2003,98,-0.023,0,0.013,-0.01,0,-0.002,-0.025,-0.021,-4.2,-1.59,-0.022,0.003,-0.002,-0.045,-5.79
"Lavoy Allen","IND",2015,987,-0.006,0.001,-0.02,0.01,-0.003,-0.008,0.034,0.017,-0.61,0.5,-0.004,-0.01,-0.011,0.051,-0.11
"Lavoy Allen","IND, PHI",2014,1072,-0.009,0,-0.02,0.006,-0.006,-0.005,0.03,0.017,-1.62,0.61,-0.008,-0.014,-0.01,0.048,-1.02
"Lavoy Allen","PHI",2012,624,-0.008,-0.001,-0.02,0.005,-0.004,-0.005,0.011,0.017,-2.28,0.35,-0.009,-0.015,-0.008,0.027,-1.93
